area,scope,id,title,profile,status,detail,reviewedFrames,record,harness,reviewLedger,attemptCount,allReviewedFrames
controls,baseline,C043-store-close,Advanced settings store close,cold-1440,reviewed,"LF-07 / CF-07 AdvancedSettings removes128px without layout animation, motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C043-store-close/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C043-store-close,Advanced settings store close,warm-1440,reviewed,"LF-07 / CF-07 AdvancedSettings removes128px without layout animation, motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C043-store-close/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C043-store-close,Advanced settings store close,cold-375,reviewed,"LF-07 / CF-07 AdvancedSettings removes128px without layout animation, motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C043-store-close/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C043-store-close,Advanced settings store close,warm-375,reviewed,"LF-07 / CF-07 AdvancedSettings removes128px without layout animation, motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C043-store-close/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C051-store,Create store commit,cold-1440,reviewed,LF-09 create draft clears during warm exit; LF-02 new long row expands automatic columns all4profiles. Fixed overlay toast only declared entrance.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C051-store/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C051-store,Create store commit,warm-1440,reviewed,LF-09 create draft clears during warm exit; LF-02 new long row expands automatic columns all4profiles. Fixed overlay toast only declared entrance.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C051-store/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C051-store,Create store commit,cold-375,reviewed,LF-09 create draft clears during warm exit; LF-02 new long row expands automatic columns all4profiles. Fixed overlay toast only declared entrance.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C051-store/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C051-store,Create store commit,warm-375,reviewed,LF-09 create draft clears during warm exit; LF-02 new long row expands automatic columns all4profiles. Fixed overlay toast only declared entrance.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C051-store/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C044-folder-open,Create material Folder picker open,cold-1440,reviewed,"Stock Folder picker scale/opacity entrance, existing dialog/background/scroll fixed.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C044-folder-open/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C044-folder-open,Create material Folder picker open,warm-1440,reviewed,"Stock Folder picker scale/opacity entrance, existing dialog/background/scroll fixed.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C044-folder-open/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C044-folder-open,Create material Folder picker open,cold-375,reviewed,"Stock Folder picker scale/opacity entrance, existing dialog/background/scroll fixed.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C044-folder-open/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C044-folder-open,Create material Folder picker open,warm-375,reviewed,"Stock Folder picker scale/opacity entrance, existing dialog/background/scroll fixed.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C044-folder-open/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C044-folder-close,Create material Folder picker close,cold-1440,reviewed,"Stock picker exit, existing dialog/background and scroll fixed.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C044-folder-close/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C044-folder-close,Create material Folder picker close,warm-1440,reviewed,"Stock picker exit, existing dialog/background and scroll fixed.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C044-folder-close/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C044-folder-close,Create material Folder picker close,cold-375,reviewed,"Stock picker exit, existing dialog/background and scroll fixed.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C044-folder-close/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C044-folder-close,Create material Folder picker close,warm-375,reviewed,"Stock picker exit, existing dialog/background and scroll fixed.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C044-folder-close/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C044-select,Select nested folder,cold-1440,reviewed,"Requested folder label replacement within full-width reserved field; picker stock exit, no neighboring movement.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C044-select/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C044-select,Select nested folder,warm-1440,reviewed,"Requested folder label replacement within full-width reserved field; picker stock exit, no neighboring movement.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C044-select/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C044-select,Select nested folder,cold-375,reviewed,"Requested folder label replacement within full-width reserved field; picker stock exit, no neighboring movement.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C044-select/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C044-select,Select nested folder,warm-375,reviewed,"Requested folder label replacement within full-width reserved field; picker stock exit, no neighboring movement.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C044-select/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-mode-open,Visibility mode select open,cold-1440,reviewed,"Stock Select menu entrance, unchanged dialog fields/background/scroll.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-mode-open/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-mode-open,Visibility mode select open,warm-1440,reviewed,"Stock Select menu entrance, unchanged dialog fields/background/scroll.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-mode-open/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-mode-open,Visibility mode select open,cold-375,reviewed,"Stock Select menu entrance, unchanged dialog fields/background/scroll.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-mode-open/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-mode-open,Visibility mode select open,warm-375,reviewed,"Stock Select menu entrance, unchanged dialog fields/background/scroll.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-mode-open/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-mode-close,Visibility mode select close,cold-1440,reviewed,Stock Select menu exit; editor/body/scroll remain fixed.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-mode-close/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-mode-close,Visibility mode select close,warm-1440,reviewed,Stock Select menu exit; editor/body/scroll remain fixed.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-mode-close/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-mode-close,Visibility mode select close,cold-375,reviewed,Stock Select menu exit; editor/body/scroll remain fixed.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-mode-close/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-mode-close,Visibility mode select close,warm-375,reviewed,Stock Select menu exit; editor/body/scroll remain fixed.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-mode-close/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-people,Visibility Specific people,cold-1440,reviewed,"LF-10 VisibilityField inserts36px grantee picker, unanimated dialog recenter/drawer growth; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-people/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-people,Visibility Specific people,warm-1440,reviewed,"LF-10 VisibilityField inserts36px grantee picker, unanimated dialog recenter/drawer growth; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-people/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-people,Visibility Specific people,cold-375,reviewed,"LF-10 VisibilityField inserts36px grantee picker, unanimated dialog recenter/drawer growth; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-people/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-people,Visibility Specific people,warm-375,reviewed,"LF-10 VisibilityField inserts36px grantee picker, unanimated dialog recenter/drawer growth; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-people/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-people-return,Visibility Specific people to organization,cold-1440,reviewed,"LF-10 removes36px grantee picker, unanimated dialog recenter/drawer shrink; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-people-return/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-people-return,Visibility Specific people to organization,warm-1440,reviewed,"LF-10 removes36px grantee picker, unanimated dialog recenter/drawer shrink; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-people-return/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-people-return,Visibility Specific people to organization,cold-375,reviewed,"LF-10 removes36px grantee picker, unanimated dialog recenter/drawer shrink; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-people-return/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-people-return,Visibility Specific people to organization,warm-375,reviewed,"LF-10 removes36px grantee picker, unanimated dialog recenter/drawer shrink; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-people-return/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-teams,Visibility Specific teams,cold-1440,reviewed,"LF-10 VisibilityField inserts36px team picker, unanimated dialog recenter/drawer growth; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-teams/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-teams,Visibility Specific teams,warm-1440,reviewed,"LF-10 VisibilityField inserts36px team picker, unanimated dialog recenter/drawer growth; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-teams/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-teams,Visibility Specific teams,cold-375,reviewed,"LF-10 VisibilityField inserts36px team picker, unanimated dialog recenter/drawer growth; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-teams/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-teams,Visibility Specific teams,warm-375,reviewed,"LF-10 VisibilityField inserts36px team picker, unanimated dialog recenter/drawer growth; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-teams/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-teams-return,Visibility Specific teams to organization,cold-1440,reviewed,"LF-10 removes36px team picker, unanimated dialog recenter/drawer shrink; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-teams-return/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-teams-return,Visibility Specific teams to organization,warm-1440,reviewed,"LF-10 removes36px team picker, unanimated dialog recenter/drawer shrink; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-teams-return/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-teams-return,Visibility Specific teams to organization,cold-375,reviewed,"LF-10 removes36px team picker, unanimated dialog recenter/drawer shrink; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-teams-return/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-teams-return,Visibility Specific teams to organization,warm-375,reviewed,"LF-10 removes36px team picker, unanimated dialog recenter/drawer shrink; motion question.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-teams-return/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-private,Visibility Only me,cold-1440,reviewed,"Allowed select-trigger tactile translate-y 2px restore; full-width label slot stable, no native shifts or shell movement.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-private/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-private,Visibility Only me,warm-1440,reviewed,"Allowed select-trigger tactile translate-y 2px restore; full-width label slot stable, no native shifts or shell movement.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-private/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-private,Visibility Only me,cold-375,reviewed,"Allowed select-trigger tactile translate-y 2px restore; full-width label slot stable, no native shifts or shell movement.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-private/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-private,Visibility Only me,warm-375,reviewed,"Allowed select-trigger tactile translate-y 2px restore; full-width label slot stable, no native shifts or shell movement.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-private/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-private-return,Visibility Only me to organization,cold-1440,reviewed,"Allowed select-trigger tactile translate-y 2px restore; full-width label slot stable, no native shifts or shell movement.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-private-return/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-private-return,Visibility Only me to organization,warm-1440,reviewed,"Allowed select-trigger tactile translate-y 2px restore; full-width label slot stable, no native shifts or shell movement.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-private-return/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-private-return,Visibility Only me to organization,cold-375,reviewed,"Allowed select-trigger tactile translate-y 2px restore; full-width label slot stable, no native shifts or shell movement.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-private-return/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C045-private-return,Visibility Only me to organization,warm-375,reviewed,"Allowed select-trigger tactile translate-y 2px restore; full-width label slot stable, no native shifts or shell movement.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C045-private-return/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C046-picker-open,Choose people picker open,cold-1440,reviewed,Allowed Radix popover transform/opacity entrance; dialog and underlying layout stay stable.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C046-picker-open/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C046-picker-open,Choose people picker open,warm-1440,reviewed,Allowed Radix popover transform/opacity entrance; dialog and underlying layout stay stable.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C046-picker-open/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C046-picker-open,Choose people picker open,cold-375,reviewed,Allowed Radix popover transform/opacity entrance; dialog and underlying layout stay stable.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C046-picker-open/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C046-picker-open,Choose people picker open,warm-375,reviewed,Allowed Radix popover transform/opacity entrance; dialog and underlying layout stay stable.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C046-picker-open/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C046-picker-close,Choose people picker close,cold-1440,reviewed,Reviewed; member popover stock exit; existing form and page unchanged,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists-v2/C046-picker-close/cold-1440/record.json,1b3f6976c88c929f7fb6ef3b9be04aafb8ce151d098c560ca933b8f3534b8edf,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,2,6
controls,baseline,C046-picker-close,Choose people picker close,warm-1440,reviewed,Reviewed; member popover stock exit; existing form and page unchanged,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists-v2/C046-picker-close/warm-1440/record.json,1b3f6976c88c929f7fb6ef3b9be04aafb8ce151d098c560ca933b8f3534b8edf,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,2,6
controls,baseline,C046-picker-close,Choose people picker close,cold-375,reviewed,Reviewed; member popover stock exit; existing form and page unchanged,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists-v2/C046-picker-close/cold-375/record.json,1b3f6976c88c929f7fb6ef3b9be04aafb8ce151d098c560ca933b8f3534b8edf,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,2,6
controls,baseline,C046-picker-close,Choose people picker close,warm-375,reviewed,Reviewed; member popover stock exit; existing form and page unchanged,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists-v2/C046-picker-close/warm-375/record.json,1b3f6976c88c929f7fb6ef3b9be04aafb8ce151d098c560ca933b8f3534b8edf,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,2,6
controls,baseline,C046-empty,Choose people no search matches,cold-1440,reviewed,"Direct typing filters and repositions the popup, then stable PNG series. Warm desktop geometry records earlier top position at77ms and final bottom by148ms; direct filtering response.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C046-empty/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C046-empty,Choose people no search matches,warm-1440,reviewed,"Direct typing filters and repositions the popup, then stable PNG series. Warm desktop geometry records earlier top position at77ms and final bottom by148ms; direct filtering response.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C046-empty/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C046-empty,Choose people no search matches,cold-375,reviewed,"Direct typing filters and repositions the popup, then stable PNG series. Warm desktop geometry records earlier top position at77ms and final bottom by148ms; direct filtering response.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C046-empty/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C046-empty,Choose people no search matches,warm-375,reviewed,"Direct typing filters and repositions the popup, then stable PNG series. Warm desktop geometry records earlier top position at77ms and final bottom by148ms; direct filtering response.",6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C046-empty/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C046-select,Choose people select first option,cold-1440,reviewed,Selected checkmark and full-width label replace in reserved slots; native and late rect/scroll deltas zero.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C046-select/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C046-select,Choose people select first option,warm-1440,reviewed,Selected checkmark and full-width label replace in reserved slots; native and late rect/scroll deltas zero.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C046-select/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C046-select,Choose people select first option,cold-375,reviewed,Selected checkmark and full-width label replace in reserved slots; native and late rect/scroll deltas zero.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C046-select/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C046-select,Choose people select first option,warm-375,reviewed,Selected checkmark and full-width label replace in reserved slots; native and late rect/scroll deltas zero.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C046-select/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
controls,baseline,C046-deselect,Choose people deselect first option,cold-1440,reviewed,Checkmark removal and full-width placeholder restored in reserved slots; native and late rect/scroll deltas zero.,6,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C046-deselect/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/LISTS_REVIEW.json,1,6
